message,label,Extracted URL,Message Len,FQDN,Website Size in KB,Website Textual Content Length,Status Code,Parked
"The last thing i ever wanted to do was hurt you. And i didn't think it would have. You'd laugh, be embarassed, delete the tag and keep going. But as far as i knew, it wasn't even up. The fact that you even felt like i would do it to hurt you shows you really don't know me at all. It was messy wednesday, but it wasn't bad. The problem i have with it is you HAVE the time to clean it, but you choose not to. You skype, you take pictures, you sleep, you want to go out. I don't mind a few things here and there, but when you don't make the bed, when you throw laundry on top of it, when i can't have a friend in the house because i'm embarassed that there's underwear and bras strewn on the bed, pillows on the floor, that's something else. You used to be good about at least making the bed.",ham,,790,,,,,
I'll let you know when it kicks in,ham,,34,,,,,
You call him now ok i said call him,ham,,35,,,,,
Call to the number which is available in appointment. And ask to connect the call to waheed fathima.,ham,,100,,,,,
Or ü go buy wif him then i meet ü later can?,ham,,44,,,,,
Mmmm ... Fuck ... Not fair ! You know my weaknesses ! *grins* *pushes you to your knee's* *exposes my belly and pulls your head to it* Don't forget ... I know yours too *wicked smile*,ham,,183,,,,,
Today my system sh get ready.all is well and i am also in the deep well,ham,,71,,,,,
Mom wants to know where you at,ham,,30,,,,,
"Aight, I'll text you when I'm back",ham,,34,,,,,
Dont know supports ass and srt i thnk. I think ps3 can play through usb too,ham,,75,,,,,
Oh ok i didnt know what you meant. Yep i am baby jontin,ham,,55,,,,,
Watching tv now. I got new job :),ham,,33,,,,,
This pen thing is beyond a joke. Wont a Biro do? Don't do a masters as can't do this ever again! ,ham,,97,,,,,
I AM AT A PARTY WITH ALEX NICHOLS,ham,,33,,,,,
Just seeing your missed call my dear brother. Do have a gr8 day.,ham,,64,,,,,
Ok.. Ü finishing soon?,ham,,22,,,,,
"Sorry, I can't help you on this.",ham,,32,,,,,
"Come to me, slave. Your doing it again ... Going into your shell and unconsciously avoiding me ... You are making me unhappy :-(",ham,,128,,,,,
I love your ass! Do you enjoy doggy style? :),ham,,45,,,,,
I think asking for a gym is the excuse for lazy people. I jog.,ham,,62,,,,,
No. On the way home. So if not for the long dry spell the season would have been over,ham,,85,,,,,
I gotta collect da car at 6 lei.,ham,,32,,,,,
Ok but knackered. Just came home and went to sleep! Not good at this full time work lark.,ham,,89,,,,,
Probably earlier than that if the station's where I think it is,ham,,63,,,,,
Good Morning plz call me sir,ham,,28,,,,,
"Uh, heads up we don't have THAT much left",ham,,41,,,,,
I tot u outside cos darren say u come shopping. Of course we nice wat. We jus went sim lim look at mp3 player.,ham,,110,,,,,
"Aight, sounds good. When do you want me to come down?",ham,,53,,,,,
Wat would u like 4 ur birthday?,ham,,31,,,,,
I love working from home :),ham,,27,,,,,
And miss vday the parachute and double coins??? U must not know me very well...,ham,,79,,,,,
"Sorry, I'll call later",ham,,22,,,,,
My sister got placed in birla soft da:-),ham,,40,,,,,
Wah... Okie okie... Muz make use of e unlimited... Haha... ,ham,,59,,,,,
"There're some people by mu, I'm at the table by lambda",ham,,54,,,,,
And stop being an old man. You get to build snowman snow angels and snowball fights.,ham,,84,,,,,
ELLO BABE U OK?,ham,,15,,,,,
Hello beautiful r u ok? I've kinda ad a row wiv and he walked out the pub?? I wanted a night wiv u Miss u ,ham,,106,,,,,
Then u going ikea str aft dat?,ham,,30,,,,,
Becoz its  &lt;#&gt;  jan whn al the post ofice is in holiday so she cn go fr the post ofice...got it duffer,ham,,108,,,,,
Lol grr my mom is taking forever with my prescription. Pharmacy is like 2 minutes away. Ugh.,ham,,92,,,,,
For real tho this sucks. I can't even cook my whole electricity is out. And I'm hungry.,ham,,87,,,,,
You want to go? ,ham,,16,,,,,
Its not that time of the month nor mid of the time?,ham,,51,,,,,
Fffff. Can you text kadeem or are you too far gone,ham,,50,,,,,
We not leaving yet. Ok lor then we go elsewhere n eat. U thk...,ham,,63,,,,,
Is fujitsu s series lifebook good?,ham,,34,,,,,
Yar i wanted 2 scold u yest but late already... I where got zhong se qing you? If u ask me b4 he ask me then i'll go out w u all lor. N u still can act so real.,ham,,160,,,,,
Dont know you bring some food,ham,,29,,,,,
No current and food here. I am alone also,ham,,41,,,,,
I'll be in sch fr 4-6... I dun haf da book in sch... It's at home...,ham,,68,,,,,
Hello. They are going to the village pub at 8 so either come here or there accordingly. Ok?,ham,,91,,,,,
Ok,ham,,2,,,,,
We don call like  &lt;#&gt;  times oh. No give us hypertension oh.,ham,,66,,,,,
"Dont give a monkeys wot they think and i certainly don't mind. Any friend of mine&all that! Just don't sleep wiv , that wud be annoyin!",ham,,135,,,,,
Omg it could snow here tonite!,ham,,30,,,,,
Carry on not disturbing both of you,ham,,35,,,,,
What pa tell me.. I went to bath:-),ham,,35,,,,,
Jus finished avatar nigro,ham,,25,,,,,
R u over scratching it?,ham,,23,,,,,
Hope you are having a great day.,ham,,32,,,,,
Did either of you have any idea's? Do you know of anyplaces doing something?,ham,,76,,,,,
"My planning usually stops at ""find hella weed, smoke hella weed""",ham,,64,,,,,
"The fact that you're cleaning shows you know why i'm upset. Your priority is constantly ""what i want to do,"" not ""what i need to do.""",ham,,133,,,,,
Excellent! Are you ready to moan and scream in ecstasy?,ham,,55,,,,,
Dude avatar 3d was imp. At one point i thought there were actually flies in the room and almost tried hittng one as a reflex,ham,,124,,,,,
K...k:)why cant you come here and search job:),ham,,46,,,,,
I got lousy sleep. I kept waking up every 2 hours to see if my cat wanted to come in. I worry about him when its cold :(,ham,,120,,,,,
"Yeah, I'll leave in a couple minutes &amp; let you know when I get to mu",ham,,72,,,,,
Can ü call me at 10:10 to make sure dat i've woken up...,ham,,56,,,,,
Hey we can go jazz power yoga hip hop kb and yogasana ,ham,,54,,,,,
The battery is for mr adewale my uncle. Aka Egbon,ham,,49,,,,,
I cant pick the phone right now. Pls send a message,ham,,51,,,,,
Wait 2 min..stand at bus stop,ham,,29,,,,,
Oh ic. I thought you meant mary jane.,ham,,37,,,,,
Haha... Really oh no... How? Then will they deduct your lesson tmr?,ham,,67,,,,,
Nah im goin 2 the wrks with j wot bout u?,ham,,41,,,,,
Then just eat a shit and wait for ur monkey face bitch.......... U asshole..................,ham,,92,,,,,
Good night. Am going to sleep.,ham,,30,,,,,
"Aight I'll grab something to eat too, text me when you're back at mu",ham,,68,,,,,
K...k:)why cant you come here and search job:),ham,,46,,,,,
Take something for pain. If it moves however to any side in the next 6hrs see a doctor.,ham,,87,,,,,
"Lol ... Oh no babe, I wont be sliding into your place after midnight, but thanks for the invite",ham,,95,,,,,
Howz that persons story,ham,,23,,,,,
LOL that would be awesome payback.,ham,,34,,,,,
Yes :)it completely in out of form:)clark also utter waste.,ham,,59,,,,,
"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)",ham,,158,,,,,
Thanks. It was only from tescos but quite nice. All gone now. Speak soon ,ham,,73,,,,,
What's a feathery bowa? Is that something guys have that I don't know about?,ham,,76,,,,,
Even i cant close my eyes you are in me our vava playing umma :-D,ham,,65,,,,,
2 laptop... I noe infra but too slow lar... I wan fast one,ham,,58,,,,,
Nvm it's ok...,ham,,14,,,,,
Enjoy ur life. . Good night,ham,,27,,,,,
Yes but can we meet in town cos will go to gep and then home. You could text at bus stop. And don't worry we'll have finished by march … ish!,ham,,141,,,,,
I had askd u a question some hours before. Its answer,ham,,53,,,,,
Thats cool. Where should i cum? On you or in you? :),ham,,52,,,,,
Delhi and chennai still silent.,ham,,31,,,,,
Lol alright i was thinkin that too haha,ham,,39,,,,,
No I'm in the same boat. Still here at my moms. Check me out on yo. I'm half naked.,ham,,83,,,,,
Shhhhh nobody is supposed to know!,ham,,34,,,,,
"Sorry, I'll call later",ham,,22,,,,,
"Sorry, I'll call later in meeting any thing related to trade please call Arul. &lt;#&gt; ",ham,,89,,,,,
Hey i will be late... i'm at amk. Need to drink tea or coffee,ham,,61,,,,,
I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,ham,,150,,,,,
The length is e same but e top shorter n i got a fringe now. I thk i'm not going liao. Too lazy. Dun wan 2 distract u also.,ham,,123,,,,,
S..antha num corrct dane,ham,,24,,,,,
No calls..messages..missed calls,ham,,32,,,,,
"Sorry, I'll call later",ham,,22,,,,,
The basket's gettin full so I might be by tonight,ham,,49,,,,,
HI DARLIN IVE JUST GOT BACK AND I HAD A REALLY NICE NIGHT AND THANKS SO MUCH FOR THE LIFT SEE U TOMORROW XXX,ham,,108,,,,,
No other Valentines huh? The proof is on your fb page. Ugh I'm so glad I really DIDN'T watch your rupaul show you TOOL!,ham,,119,,,,,
Eh den sat u book e kb liao huh...,ham,,34,,,,,
Have you been practising your curtsey?,ham,,38,,,,,
Shall i come to get pickle,ham,,26,,,,,
Lol boo I was hoping for a laugh,ham,,32,,,,,
"""YEH I AM DEF UP4 SOMETHING SAT,JUST GOT PAYED2DAY & I HAVBEEN GIVEN A£50 PAY RISE 4MY WORK & HAVEBEEN MADE PRESCHOOLCO-ORDINATOR 2I AM FEELINGOOD LUV""",ham,,151,,,,,
"Well, I have to leave for my class babe ... You never came back to me ... :-( ... Hope you have a nice sleep, my love",ham,,117,,,,,
LMAO where's your fish memory when I need it?,ham,,45,,,,,
But i'll b going 2 sch on mon. My sis need 2 take smth.,ham,,55,,,,,
Idea will soon get converted to live:),ham,,38,,,,,
S....s...india going to draw the series after many years in south african soil..,ham,,80,,,,,
"Goodmorning, today i am late for  &lt;DECIMAL&gt; min.",ham,,54,,,,,
Can't take any major roles in community outreach. You rock mel,ham,,62,,,,,
Shopping lor. Them raining mah hard 2 leave orchard.,ham,,52,,,,,
Hi here. have birth at on the  to  at 8lb 7oz. Mother and baby doing brilliantly.,ham,,81,,,,,
See the forwarding message for proof,ham,,36,,,,,
"I can't keep going through this. It was never my intention to run you out, but if you choose to do that rather than keep the room clean so *I* don't have to say no to visitors, then maybe that's the best choice. Yes, I wanted you to be embarassed, so maybe you'd feel for once how I feel when i have a friend who wants to drop buy and i have to say no, as happened this morning. I've tried everything. I don't know what else to do.",ham,,431,,,,,
Dunno lei... I thk mum lazy to go out... I neva ask her yet...,ham,,62,,,,,
"Do whatever you want. You know what the rules are. We had a talk earlier this week about what had to start happening, you showing responsibility. Yet, every week it's can i bend the rule this way? What about that way? Do whatever. I'm tired of having thia same argument with you every week. And a  &lt;#&gt;  movie DOESNT inlude the previews. You're still getting in after 1.",ham,,375,,,,,
"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOODMORNING",ham,,158,,,,,
Ambrith..madurai..met u in arun dha marrge..remembr?,ham,,52,,,,,
Just re read it and I have no shame but tell me how he takes it and if he runs I will blame u 4 ever!! Not really 4 ever just a long time ,ham,,138,,,,,
"Princess, is your kitty shaved or natural?",ham,,42,,,,,
"Better than bb. If he wont use it, his wife will or them doctor",ham,,63,,,,,
Ya it came a while ago,ham,,22,,,,,
From tomorrow onwards eve 6 to 3 work.,ham,,38,,,,,
Anything lor but toa payoh got place 2 walk meh...,ham,,50,,,,,
"I don't have anybody's number, I still haven't thought up a tactful way to ask alex",ham,,83,,,,,
Is there any movie theatre i can go to and watch unlimited movies and just pay once?,ham,,84,,,,,
U having lunch alone? I now so bored...,ham,,39,,,,,
"Yes obviously, but you are the eggs-pert and the potato head… Speak soon! ",ham,,74,,,,,
"Nah man, my car is meant to be crammed full of people",ham,,53,,,,,
No got new job at bar in airport on satsgettin 4.47per hour but means no lie in! keep in touch,ham,,94,,,,,
Kallis is ready for bat in 2nd innings,ham,,38,,,,,
Thanx but my birthday is over already.,ham,,38,,,,,
"Ugh y can't u just apologize, admit u were wrong and ask me to take u back?",ham,,75,,,,,
"I noe la... U wana pei bf oso rite... K lor, other days den...",ham,,62,,,,,
"Yes, i'm small kid.. And boost is the secret of my energy..",ham,,59,,,,,
IM GONNA MISS U SO MUCH,ham,,23,,,,,
Is avatar supposed to have subtoitles,ham,,37,,,,,
Simply sitting and watching match in office..,ham,,45,,,,,
You can jot down things you want to remember later.,ham,,51,,,,,
Oh sorry please its over,ham,,24,,,,,
Hey are we going for the lo lesson or gym? ,ham,,43,,,,,
"Dont pack what you can buy at any store.like cereals. If you must pack food, pack gari or something 9ja that you will miss.",ham,,123,,,,,
You always make things bigger than they are,ham,,43,,,,,
Ü dun wan to watch infernal affair?,ham,,35,,,,,
"Me not waking up until 4 in the afternoon, sup",ham,,46,,,,,
I can send you a pic if you like :),ham,,35,,,,,
Okay... I booked all already... Including the one at bugis.,ham,,59,,,,,
"Aight fuck it, I'll get it later",ham,,32,,,,,
No de. But call me after some time. Ill tell you k,ham,,50,,,,,
So dont use hook up any how,ham,,27,,,,,
How much is blackberry bold2 in nigeria.,ham,,40,,,,,
Hi where you. You in home or calicut?,ham,,37,,,,,
Hey darlin.. i can pick u up at college if u tell me wen & where 2 mt.. love Pete xx,ham,,84,,,,,
"Oh... I was thkin of goin yogasana at 10 den no nd to go at 3 den can rush to parco 4 nb... Okie lor, u call me when ready...",ham,,125,,,,,
Y so late but i need to go n get da laptop...,ham,,45,,,,,
"Sir, I am waiting for your mail.",ham,,32,,,,,
.Please charge my mobile when you get up in morning.,ham,,52,,,,,
"Nothing, i got msg frm tht unknown no..",ham,,39,,,,,
Ugh fuck it I'm resubbing to eve,ham,,32,,,,,
He didn't see his shadow. We get an early spring yay,ham,,52,,,,,
I did. One slice and one breadstick. Lol,ham,,40,,,,,
"Hey ! I want you ! I crave you ! I miss you ! I need you ! I love you, Ahmad Saeed al Hallaq ...",ham,,96,,,,,
Is there any training tomorrow?,ham,,31,,,,,
Pass dis to all ur contacts n see wat u get! Red;i'm in luv wid u. Blue;u put a smile on my face. Purple;u r realy hot. Pink;u r so swt. Orange;i thnk i lyk u. Green;i realy wana go out wid u. Yelow;i wnt u bck. Black;i'm jealous of u. Brown;i miss you Nw plz giv me one color,ham,,276,,,,,
Cos daddy arranging time c wat time fetch ü mah...,ham,,50,,,,,
Then. You are eldest know.,ham,,26,,,,,
