label,text,translated_text
ham,Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...,"O que ainda está mais cedo, Mah.Ou nós, juz, vamos 4 jantar.Aiya eu não sei ..."
ham,"Arms fine, how's Cardiff and uni? ","Braços bem, como está Cardiff e Uni?"
ham,In fact when do you leave? I think addie goes back to school tues or wed,"Na verdade, quando você sai?Eu acho que Addie volta à escola de terça ou casar"
ham,"Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish u: \GOODMORNING &amp; HAVE A NICE DAY\"" :)""","Breeze legal ... sol brilhante ... Flor Fresca ... Twitteringing Birds ... tudo isso esperando para desejar: \ Goodmorning & amp;TENHA UM BOM DIA\"" :)"""
ham,Ya:)going for restaurant..,Ya :) ir para o restaurante ..
ham,"Its ok., i just askd did u knw tht no?","Está tudo bem., Eu apenas perguntei que você sabia que não?"
spam,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or å£250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.,Entrada gratuita da 1ª semana 2 TextPod 4 A Chance 2 Win 40 GB iPod ou Å £ 250 Cash a cada semana.TXT POD para 84128 TS & CS www.textpod.net custcare 08712405020.
ham,Those ducking chinchillas,Aqueles chinchilas se esquivando
ham,I am in a marriage function,Estou em uma função de casamento
ham,Looks like u wil b getting a headstart im leaving here bout 2.30ish but if u r desperate for my company I could head in earlier-we were goin to meet in rummer.,"Parece que você está recebendo um Headstart, estou saindo daqui para 2.30ish, mas se você estiver desesperado pela minha empresa, eu poderia entrar no início, nós estávamos me encontrando em Rummer."
ham,DonÛ÷t give a flying monkeys wot they think and I certainly donÛ÷t mind. Any friend of mine and all that!,Não dê aos macacos voadores que eles pensam e eu certamente não me importo.Qualquer amigo meu e tudo isso!
spam,As a registered optin subscriber ur draw 4 å£100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts,"Como um assinante Optin registrado, Ur Draw 4 Å £ 100 VoUcher de presente será inserido no recebimento de um ANS correto a 80062 Whats No1 nos gráficos da BBC"
ham,say thanks2. ,Diga obrigado2.
ham,Msg me when rajini comes.,Msg me quando Rajini chegar.
ham,Ya! when are Ì_ taking ure practical lessons? I start in june..  ,Você!Quando está tendo lições práticas?Eu começo em junho ..
ham,"That's good, because I need drugs","Isso é bom, porque eu preciso de drogas"
ham,Stupid.its not possible,Estúpido. Não é possível
ham,Can Ì_ all decide faster cos my sis going home liao..,Pode 'todos decidirem mais rápido porque minha irmã indo para casa liao ..
spam,Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804,"Summers finalmente aqui!Gosta de bater um bate -papo ou flertar com singles sexy na área de ano?Para se comparar, basta responder ao verão agora.Grátis 2 junção.Optout txt pare help08714742804"
ham,U sleeping now.. Or you going to take? Haha.. I got spys wat.. Me online checking n replying mails lor..,Você está dormindo agora .. ou você vai levar?Haha .. eu tenho espiões com .. eu verificando e respondendo e -mails lor ..
spam,CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx Callså£1/minmoremobsEMSPOBox45PO139WA,"Claire aqui estou tendo tempo de Borin e agora estou sozinho, você quer gozar sobre o 2nite?Bate -papo agora 09099725823 esperança 2 c u luv claire xx Call"
ham,"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.","Lutar com o mundo é fácil, você ganha ou perde a luta com alguém que está perto de você é difícil se você perder - você perder se você ganhar - você ainda perder."
spam,Bought one ringtone and now getting texts costing 3 pound offering more tones etc,Comprei um toque e agora recebendo textos que custam 3 libras oferecendo mais tons etc.
ham,"Yalru lyfu astne chikku.. Bt innu mundhe lyf ali halla ke bilo (marriage)program edhae, so lyf is nt yet ovr chikku..ali vargu lyfu meow meow:-D","Yalru lyfu astne chikku .. bt innu mundhe lyf ali halla ke bilo (casamento) programa edhae, então lyf não é ainda ovr chikku..ali vargu lyfu mieow meow: -d"
ham,Kinda. First one gets in at twelve! Aah. Speak tomo,Tipo.O primeiro entra aos doze anos!Aah.Fale Tomo
spam,"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!",09066362231 Urgente!O seu celular no 07xxxxxxxxx ganhou um £ 2.000 Bonus Caller Prêmio em 02/06/03!Esta é a segunda tentativa de alcançá -lo!Ligue para 09066362231 o mais rápido possível!
ham,Ok good then i later come find Ì_... C lucky i told Ì_ to go earlier... Later pple take finish Ì_ no more again...,"Ok, bom, mais tarde eu venho encontrar ì _... C Sorte, eu disse a ì_ ir mais cedo ... mais tarde pple Take Finish ì_ não mais de novo ..."
ham,Wat makes u thk i'll fall down. But actually i thk i'm quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.,"O que faz você, eu vou cair.Mas, na verdade, eu sou muito propenso a 2 quedas.Sorte meu pai em casa, pergunto a ele que já me busca."
spam,"YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a å£500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+","Você 07801543489 tem a garantia do último telefone Nokia, um mp3 player de 40 GB ou um prêmio Å £ 500!TXT Word: Colete ao NO: 83355!TC-LLC NY-USA 150P/MT MSGRCVD18+"
ham,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .,Sua conta foi recarregada com sucesso por INR & lt; decimal & gt;.Seu saldo da conta pré -pago de Keralacircle é Rs & lt; decimal & gt;.Seu ID da transação é Kr & lt;#& gt;.
ham,I wont touch you with out your permission.,Não vou te tocar sem a sua permissão.
spam,Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x Callså£1/minMobsmoreLKPOBOX177HP51FL,"Olá, é o marido Lucy no Meetins o dia todo sex e eu ficarei sozinha no hotel, você gosta de cominho?Pls deixa msg 2day 09099726395 Lucy x Callså £ 1/minmobsmorelkpoBox177hp51fl"
ham,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st \Ur Lovely Friendship\""... good morning dear""","7 maravilhas no meu mundo 7º você 6º estilo 5º seu sorriso 4ª Personalidade 3ª natureza 2ª SMS e 1ª amizade adorável \ ""... bom dia querido"""
ham,Take some small dose tablet for fever,Tome um pequeno comprimido de dose para febre
ham,Oh. U must have taken your REAL Valentine out shopping first.,Oh.Você deve ter levado seu verdadeiro dia dos namorados em primeiro lugar.
ham,"Just sent you an email ÛÒ to an address with incomm in it, is that right?","Acabei de enviar um e -mail para um endereço com o Incomm, está certo?"
ham,"Will do, you gonna be at blake's all night? I might be able to get out of here a little early","Vai fazer, você estará no Blake está a noite toda?Eu posso sair daqui um pouco cedo"
ham,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e","A amizade não é um jogo para jogar, não é uma palavra a dizer, não começa em março e termina em maio, é amanhã, ontem, hoje e e"
ham,"Nice. Wait...should you be texting right now? I'm not gonna pay your ticket, ya know!","Legal.Espere ... você deveria estar enviando mensagens de texto agora?Eu não vou pagar seu ingresso, você sabe!"
ham,I'm watching lotr w my sis dis aft. So u wan 2 meet me 4 dinner at nite a not?,"Estou assistindo LOTR W MY SIS DIS AFT.Então você quer 2, me encontre 4 jantar na noite A não?"
ham,Why you keeping me away like this,Por que você me mantém longe assim
ham,I think its far more than that but find out. Check google maps for a place from your dorm.,"Eu acho que é muito mais do que isso, mas descubra.Verifique o Google Maps para obter um local do seu dormitório."
ham,My trip was ok but quite tiring lor. Uni starts today but it's ok 4 me cos i'm not taking any modules but jus concentrating on my final yr project.,"Minha viagem foi OK, mas muito cansativa.A uni começa hoje, mas está tudo bem, porque eu não estou tomando módulos, mas se concentra no meu projeto final de ano."
ham,Have you always been saying welp?,Você sempre tem dito Welp?
ham,"I'm a guy, browsin is compulsory","Eu sou um cara, Browsin é obrigatório"
ham,Ok...,OK...
ham,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu,A pureza de amizade entre dois não é sorrir depois de ler a mensagem encaminhada ... seu sorriso só vendo o nome.Gud evng musthu
ham,"Sorry, I'll call later","Desculpe, vou ligar mais tarde"
ham,"(I should add that I don't really care and if you can't I can at least get this dude to fuck off but hey, your money if you want it)","(Devo acrescentar que eu realmente não me importo e, se você não puder, posso pelo menos fazer com que esse cara foda, mas ei, seu dinheiro, se você quiser)"
ham,"Hello lover! How goes that new job? Are you there now? Are you happy? Do you think of me? I wake, my slave and send you a teasing kiss from across the sea","Olá amante!Como vai esse novo trabalho?Você está aí agora?Você está feliz?Você pensa em mim?Eu acordo, meu escravo e envio um beijo provocador do outro lado do mar"
ham,I told your number to gautham..,Eu disse ao seu número para Gautham ..
ham,Tell them no need to investigate about me anywhere.,Diga a eles a eles não precisam investigar sobre mim em qualquer lugar.
ham,Ok i juz receive..,Ok eu juz recebo ..
ham,"Cant believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! Have a beautiful morning. See you in the library later.","Não acredito que eu disse tantas coisas para você esta manhã, quando tudo o que eu realmente queria dizer foi bom dia, eu te amo!Tenha uma linda manhã.Vejo você na biblioteca mais tarde."
spam,"Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz","Sua conta foi creditada com 500 mensagens de texto gratuitas.Para ativar, basta TXT a palavra: Crédito para não: 80488 T&CS www.80488.biz"
ham,In the end she might still vomit but its okay. Not everything will come out.,"No final, ela ainda pode vomitar, mas está tudo bem.Nem tudo vai sair."
ham,How are you with moneY...as in to you...money aint a thing....how are you sha!,Como você está com dinheiro ... como em seu ... dinheiro não é uma coisa ... como você está sha!
ham,It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c,"Tem tudo a ver com o clima.Mantenha -se mais quente.É um frio, mas nada sério.Por favor, muita vitamina C"
ham,Hey gals.. Anyone of u going down to e driving centre tmr?,"Ei, garotas .. alguém de você descendo para o centro de rio TMR?"
ham,I'm always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.,Estou sempre no Yahoo Messenger agora.Basta enviar a mensagem para mim e eu.E vai responder.
ham,I'm putting it on now. It should be ready for  &lt;TIME&gt; ,Estou colocando agora.Deve estar pronto para & lt; tempo & gt;
ham,"Time n Smile r the two crucial things in our life. Sometimes time makes us to forget smile, and sometimes someone's smile makes us to forget time gud noon","Time n sorria para as duas coisas cruciais em nossa vida.Às vezes, o tempo nos faz esquecer o sorriso, e às vezes o sorriso de alguém nos faz esquecer o tempo gud meio -dia"
spam,"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO","SMS.AC JSCO: A energia é alta, mas você pode não saber onde a 2 de canal.2 dias suas habilidades de liderança são fortes.Psíquico?Responder ANS com pergunta.Fim?Responder final JSCO"
ham,Host-based IDPS for linux systems.,IDPs baseados em host para sistemas Linux.
spam,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call","Hot Live Fantasies Ligue agora 08707509020 Apenas 20p por min NTT LTD, PO Box 1327 Croydon CR9 5WB 0870 é uma chamada nacional"
ham,Don no da:)whats you plan?,Não não da :) o que você planeja?
ham,Ill be there on  &lt;#&gt;  ok.,Eu estarei lá em & lt;#& gt;OK.
ham,Oh my God. I'm almost home,Oh meu Deus.Estou quase em casa
ham,Total video converter free download type this in google search:),Total Video Converter Download grátis Digite isso na pesquisa do Google :)
spam,Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.,"Obrigado pela votação.Agora cante junto com as estrelas com karaokê no seu celular.Para um link gratuito, basta responder com cantar agora."
ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.","Wen seu adorável bcums zangado por você, não leve isso a sério .. porque ficar com raiva é mais infantil e verdadeira maneira de mostrar profundo afeto, cuidar n luv! .. kettoda manda ... tenha um bom dia da."
ham,Sounds like something that someone testing me would sayy,Parece algo que alguém me testando faria Sayy
